img1,img2,label1,label2
0013cda4-05bd-4632-a631-70c018b86867/2024-07-01T16-04-36_FLAG_P_FID_1657_OID_394g0_ctw-cf-2e-121-zone_1719824401_1719824676_1657.jpg,0013cda4-05bd-4632-a631-70c018b86867/2024-07-01T17-39-32_FLAG_P_FID_1632_OID_1331g0_ctw-cf-1b-027_1719830101_1719830372_1632.jpg,2,3
0013cda4-05bd-4632-a631-70c018b86867/2024-07-01T17-37-34_FLAG_P_FID_924_OID_3374g0_ctw-cf-2a-139_1719830101_1719830254_924.jpg,0013cda4-05bd-4632-a631-70c018b86867/2024-07-01T17-38-24_FLAG_P_FID_1225_OID_4875g0_ctw-cf-2b-144_1719830101_1719830304_1225.jpg,3,3
0013cda4-05bd-4632-a631-70c018b86867/2024-07-01T17-37-34_FLAG_P_FID_924_OID_3374g0_ctw-cf-2a-139_1719830101_1719830254_924.jpg,0013cda4-05bd-4632-a631-70c018b86867/2024-07-01T17-39-32_FLAG_P_FID_1632_OID_1331g0_ctw-cf-1b-027_1719830101_1719830372_1632.jpg,3,3
0013cda4-05bd-4632-a631-70c018b86867/2024-07-01T17-38-24_FLAG_P_FID_1225_OID_4875g0_ctw-cf-2b-144_1719830101_1719830304_1225.jpg,0013cda4-05bd-4632-a631-70c018b86867/2024-07-01T17-39-32_FLAG_P_FID_1632_OID_1331g0_ctw-cf-1b-027_1719830101_1719830372_1632.jpg,3,3
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-45-14_FLAG_P_FID_88_OID_2607g0_ctw-cf-2b-149_1719834300_1719834314_88.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-45-21_FLAG_P_FID_124_OID_1606g0_ctw-cf-2b-150_1719834301_1719834321_124.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-45-14_FLAG_P_FID_88_OID_2607g0_ctw-cf-2b-149_1719834300_1719834314_88.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-48-50_FLAG_P_FID_1382_OID_1286g0_ctw-cf-3a-196-zone_1719834300_1719834530_1382.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-45-14_FLAG_P_FID_88_OID_2607g0_ctw-cf-2b-149_1719834300_1719834314_88.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-49-56_FLAG_P_FID_1784_OID_1529g0_ctw-cf-3c-156_1719834300_1719834596_1784.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-45-14_FLAG_P_FID_88_OID_2607g0_ctw-cf-2b-149_1719834300_1719834314_88.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T19-40-36_FLAG_P_FID_222_OID_1002g0_ctw-cf-3c-158_1719837600_1719837636_222.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-45-21_FLAG_P_FID_124_OID_1606g0_ctw-cf-2b-150_1719834301_1719834321_124.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-48-50_FLAG_P_FID_1382_OID_1286g0_ctw-cf-3a-196-zone_1719834300_1719834530_1382.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-45-21_FLAG_P_FID_124_OID_1606g0_ctw-cf-2b-150_1719834301_1719834321_124.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-49-56_FLAG_P_FID_1784_OID_1529g0_ctw-cf-3c-156_1719834300_1719834596_1784.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-45-21_FLAG_P_FID_124_OID_1606g0_ctw-cf-2b-150_1719834301_1719834321_124.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T19-40-36_FLAG_P_FID_222_OID_1002g0_ctw-cf-3c-158_1719837600_1719837636_222.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-48-50_FLAG_P_FID_1382_OID_1286g0_ctw-cf-3a-196-zone_1719834300_1719834530_1382.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-49-56_FLAG_P_FID_1784_OID_1529g0_ctw-cf-3c-156_1719834300_1719834596_1784.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-48-50_FLAG_P_FID_1382_OID_1286g0_ctw-cf-3a-196-zone_1719834300_1719834530_1382.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T19-40-36_FLAG_P_FID_222_OID_1002g0_ctw-cf-3c-158_1719837600_1719837636_222.jpg,1,1
001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T18-49-56_FLAG_P_FID_1784_OID_1529g0_ctw-cf-3c-156_1719834300_1719834596_1784.jpg,001a8115-cef5-4444-8305-3fcd78a63015/2024-07-01T19-40-36_FLAG_P_FID_222_OID_1002g0_ctw-cf-3c-158_1719837600_1719837636_222.jpg,1,1
001c760c-45cf-4ebc-845c-3e6535e9766a/2024-07-01T14-03-36_FLAG_P_FID_1292_OID_36g0_ctw-cp-7a-221_1719817201_1719817416_1292.jpg,001c760c-45cf-4ebc-845c-3e6535e9766a/2024-07-01T15-29-50_FLAG_P_FID_1739_OID_255g0_ctw-cp-7a-221_1719822301_1719822590_1739.jpg,0,0
001c760c-45cf-4ebc-845c-3e6535e9766a/2024-07-01T14-03-36_FLAG_P_FID_1292_OID_36g0_ctw-cp-7a-221_1719817201_1719817416_1292.jpg,001c760c-45cf-4ebc-845c-3e6535e9766a/2024-07-01T17-18-17_FLAG_P_FID_1179_OID_171g0_ctw-cp-7a-221_1719828901_1719829097_1179.jpg,0,1
001c760c-45cf-4ebc-845c-3e6535e9766a/2024-07-01T15-29-50_FLAG_P_FID_1739_OID_255g0_ctw-cp-7a-221_1719822301_1719822590_1739.jpg,001c760c-45cf-4ebc-845c-3e6535e9766a/2024-07-01T17-18-17_FLAG_P_FID_1179_OID_171g0_ctw-cp-7a-221_1719828901_1719829097_1179.jpg,0,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,1,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,1,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,1,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-45-01_FLAG_P_FID_5_OID_624g0_ctw-cf-6a-216_1719809101_1719809101_5.jpg,1,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-50-29_FLAG_P_FID_170_OID_663g0_ctw-cf-6a-216_1719809401_1719809429_170.jpg,1,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-07-24_FLAG_P_FID_863_OID_568g0_ctw-cf-3c-165_1719813901_1719814044_863.jpg,1,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-07-55_FLAG_P_FID_1053_OID_195g0_ctw-cf-3a-196-zone_1719813900_1719814075_1053.jpg,1,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-10-00_FLAG_P_FID_5_OID_1059g0_ctw-cf-2b-144_1719814200_1719814200_5.jpg,1,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-10-47_FLAG_P_FID_289_OID_171g0_ctw-cf-1a-022-zone_1719814200_1719814247_289.jpg,1,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-13-01_FLAG_P_FID_1083_OID_568g0_ctw-cp-1a-044_1719814201_1719814381_1083.jpg,1,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-15-27_FLAG_P_FID_169_OID_474g0_ctw-cf-1a-023-zone_1719814500_1719814527_169.jpg,1,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-17-11_FLAG_P_FID_785_OID_312g0_ctw-cf-1b-004_1719814501_1719814631_785.jpg,1,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T18-10-10_FLAG_P_FID_56_OID_192g0_ctw-cp-7a-224_1719832201_1719832210_56.jpg,1,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-29-20_FLAG_P_FID_1567_OID_596g0_ctw-cf-3a-188-zone_1719836700_1719836960_1567.jpg,1,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-43-46_FLAG_P_FID_1353_OID_1135g0_ctw-cf-3c-169-zone_1719837601_1719837826_1353.jpg,1,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-46-54_FLAG_P_FID_691_OID_6058g0_ctw-cf-1c-031_1719837900_1719838014_691.jpg,1,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-04_FLAG_P_FID_1106_OID_771g0_ctw-cf-1d-060_1719808200_1719808384_1106.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-49-38_FLAG_P_FID_1690_OID_1429g0_ctw-cf-1d-057_1719837900_1719838178_1690.jpg,1,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,3,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,3,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-45-01_FLAG_P_FID_5_OID_624g0_ctw-cf-6a-216_1719809101_1719809101_5.jpg,3,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-50-29_FLAG_P_FID_170_OID_663g0_ctw-cf-6a-216_1719809401_1719809429_170.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-07-24_FLAG_P_FID_863_OID_568g0_ctw-cf-3c-165_1719813901_1719814044_863.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-07-55_FLAG_P_FID_1053_OID_195g0_ctw-cf-3a-196-zone_1719813900_1719814075_1053.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-10-00_FLAG_P_FID_5_OID_1059g0_ctw-cf-2b-144_1719814200_1719814200_5.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-10-47_FLAG_P_FID_289_OID_171g0_ctw-cf-1a-022-zone_1719814200_1719814247_289.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-13-01_FLAG_P_FID_1083_OID_568g0_ctw-cp-1a-044_1719814201_1719814381_1083.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-15-27_FLAG_P_FID_169_OID_474g0_ctw-cf-1a-023-zone_1719814500_1719814527_169.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-17-11_FLAG_P_FID_785_OID_312g0_ctw-cf-1b-004_1719814501_1719814631_785.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T18-10-10_FLAG_P_FID_56_OID_192g0_ctw-cp-7a-224_1719832201_1719832210_56.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-29-20_FLAG_P_FID_1567_OID_596g0_ctw-cf-3a-188-zone_1719836700_1719836960_1567.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-43-46_FLAG_P_FID_1353_OID_1135g0_ctw-cf-3c-169-zone_1719837601_1719837826_1353.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-46-54_FLAG_P_FID_691_OID_6058g0_ctw-cf-1c-031_1719837900_1719838014_691.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-33-20_FLAG_P_FID_1197_OID_1431g0_ctw-cf-1d-058_1719808201_1719808400_1197.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-49-38_FLAG_P_FID_1690_OID_1429g0_ctw-cf-1d-057_1719837900_1719838178_1690.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,3,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-45-01_FLAG_P_FID_5_OID_624g0_ctw-cf-6a-216_1719809101_1719809101_5.jpg,3,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-50-29_FLAG_P_FID_170_OID_663g0_ctw-cf-6a-216_1719809401_1719809429_170.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-07-24_FLAG_P_FID_863_OID_568g0_ctw-cf-3c-165_1719813901_1719814044_863.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-07-55_FLAG_P_FID_1053_OID_195g0_ctw-cf-3a-196-zone_1719813900_1719814075_1053.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-10-00_FLAG_P_FID_5_OID_1059g0_ctw-cf-2b-144_1719814200_1719814200_5.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-10-47_FLAG_P_FID_289_OID_171g0_ctw-cf-1a-022-zone_1719814200_1719814247_289.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-13-01_FLAG_P_FID_1083_OID_568g0_ctw-cp-1a-044_1719814201_1719814381_1083.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-15-27_FLAG_P_FID_169_OID_474g0_ctw-cf-1a-023-zone_1719814500_1719814527_169.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-17-11_FLAG_P_FID_785_OID_312g0_ctw-cf-1b-004_1719814501_1719814631_785.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T18-10-10_FLAG_P_FID_56_OID_192g0_ctw-cp-7a-224_1719832201_1719832210_56.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-29-20_FLAG_P_FID_1567_OID_596g0_ctw-cf-3a-188-zone_1719836700_1719836960_1567.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-43-46_FLAG_P_FID_1353_OID_1135g0_ctw-cf-3c-169-zone_1719837601_1719837826_1353.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-46-54_FLAG_P_FID_691_OID_6058g0_ctw-cf-1c-031_1719837900_1719838014_691.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-34-47_FLAG_P_FID_1727_OID_1138g0_ctw-cf-2d-090-prox_1719808200_1719808487_1727.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-49-38_FLAG_P_FID_1690_OID_1429g0_ctw-cf-1d-057_1719837900_1719838178_1690.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-45-01_FLAG_P_FID_5_OID_624g0_ctw-cf-6a-216_1719809101_1719809101_5.jpg,3,3
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-50-29_FLAG_P_FID_170_OID_663g0_ctw-cf-6a-216_1719809401_1719809429_170.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-07-24_FLAG_P_FID_863_OID_568g0_ctw-cf-3c-165_1719813901_1719814044_863.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-07-55_FLAG_P_FID_1053_OID_195g0_ctw-cf-3a-196-zone_1719813900_1719814075_1053.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-10-00_FLAG_P_FID_5_OID_1059g0_ctw-cf-2b-144_1719814200_1719814200_5.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-10-47_FLAG_P_FID_289_OID_171g0_ctw-cf-1a-022-zone_1719814200_1719814247_289.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-13-01_FLAG_P_FID_1083_OID_568g0_ctw-cp-1a-044_1719814201_1719814381_1083.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-15-27_FLAG_P_FID_169_OID_474g0_ctw-cf-1a-023-zone_1719814500_1719814527_169.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T13-17-11_FLAG_P_FID_785_OID_312g0_ctw-cf-1b-004_1719814501_1719814631_785.jpg,3,1
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T18-10-10_FLAG_P_FID_56_OID_192g0_ctw-cp-7a-224_1719832201_1719832210_56.jpg,3,2
002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T11-35-21_FLAG_P_FID_126_OID_852g0_ctw-cf-2c-091_1719808501_1719808521_126.jpg,002dc466-2520-4f71-9ad7-1adde53ac8c7/2024-07-01T19-29-20_FLAG_P_FID_1567_OID_596g0_ctw-cf-3a-188-zone_1719836700_1719836960_1567.jpg,3,2
